Hash_ID,Phase,Vector_Focus,Search_Keyword,Media_Tier,Source_Domain,Published_Date,Title,Snippet,URL,Query_Used
846648f3b5e8cd4af8a7bcf3b7a3c65c,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""G42"" ""Microsoft"" partnership",Adversarial_Foreign,scmp.com,2024-04-17,Microsoft invests US$1.5 billion in UAE's G42 in pivot from ...,"Microsoft will invest US$1.5 billion in the United Arab Emirates' top artificial intelligence (AI) firm, G42, after the Abu Dhabi-based company worked out ...",https://www.scmp.com/tech/big-tech/article/3259262/microsoft-invests-us15-billion-uaes-g42-pivot-china,"""G42"" ""Microsoft"" partnership site:globaltimes.cn OR site:scmp.com OR site:rt.com OR site:chinadaily.com.cn after:2017-01-01 before:2025-12-31"
8f4e79de402524fabfb04f25e11446a4,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""G42"" ""Microsoft"" partnership",Adversarial_Foreign,scmp.com,2024-09-30,"After ditching Chinese funding, UAE forges AI alliance with ...","... G42 with the goal of developing and deploying advanced AI and digital infrastructure in the Middle East, Central Asia and Africa. The Microsoft-G42 partnership ...",https://www.scmp.com/week-asia/politics/article/3280515/after-ditching-chinese-funding-uae-forges-ai-alliance-us-tech-hedging-strategy,"""G42"" ""Microsoft"" partnership site:globaltimes.cn OR site:scmp.com OR site:rt.com OR site:chinadaily.com.cn after:2017-01-01 before:2025-12-31"
566e77c97560ed8d72b45a9cc4ab4b34,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""G42"" ""Microsoft"" partnership",Adversarial_Foreign,scmp.com,2024-05-08,Saudi Arabia AI fund Alat would divest from China if US ...,"The US previously asked Abu Dhabi-based AI firm G42 to divest from Chinese technology, paving the way for a US$1.5 billion Microsoft investment. Reading Time:2 ...",https://www.scmp.com/tech/article/3261818/saudi-arabia-ai-fund-alat-would-divest-china-if-us-asked-ceo-says,"""G42"" ""Microsoft"" partnership site:globaltimes.cn OR site:scmp.com OR site:rt.com OR site:chinadaily.com.cn after:2017-01-01 before:2025-12-31"
9f82c101b0bc2a35fb34ccffb5dc6797,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""G42"" ""Microsoft"" partnership",Adversarial_Foreign,scmp.com,2024-01-22,ChatGPT CEO wants to raise billions of dollars to build AI ...,"The talks are still early and a full list of involved partners and funders has not been established, the people said. ... OpenAI, G42, Intel, Microsoft, SoftBank ...",https://www.scmp.com/tech/tech-trends/article/3249291/chatgpt-ceo-altman-wants-raise-billions-dollars-build-ai-chip-factories-sources-say,"""G42"" ""Microsoft"" partnership site:globaltimes.cn OR site:scmp.com OR site:rt.com OR site:chinadaily.com.cn after:2017-01-01 before:2025-12-31"
7edd22b61a4821d6154196658fd230d0,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""G42"" ""Microsoft"" partnership",Adversarial_Foreign,scmp.com,2024-09-13,"US, China must pitch in to help vital Track 2 dialogue ...","Despite such efforts, however, Microsoft earlier this year asked its China ... G42, to the detriment of Chinese interests. This sequence of events has ...",https://www.scmp.com/opinion/china-opinion/article/3278081/us-china-must-pitch-help-vital-track-2-dialogue-succeed,"""G42"" ""Microsoft"" partnership site:globaltimes.cn OR site:scmp.com OR site:rt.com OR site:chinadaily.com.cn after:2017-01-01 before:2025-12-31"
a2e477bfa0569ee7471148dc3442a5c9,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Mainstream_US,wsj.com,2017-10-23,Ill-Timed Uber Investment Roils a Giant Saudi Fund,"More recently, the fund's chairman has been pushing back against parts of a deal with the biggest PIF partner, SoftBank Group Corp., that could cut Uber's value ...",https://www.wsj.com/articles/ill-timed-uber-investment-fuels-unrest-at-giant-saudi-fund-1508754776,"""PIF"" ""Uber"" ""SoftBank"" investment site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
9bc18954441b19aee81d61ee3374723e,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Mainstream_US,cnn.com,2018-10-17,Here's where Saudi Arabia has invested around the world,"It has pumped $45 billion into the SoftBank Vision Fund, accounting for nearly 50% of the capital committed. Separately, PIF has invested $3.5 billion in Uber ...",https://www.cnn.com/2018/10/15/investing/saudi-arabia-global-investments,"""PIF"" ""Uber"" ""SoftBank"" investment site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
20c40efe41ca5e4ec673c715993ff545,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Mainstream_US,wsj.com,2017-05-19,How SoftBank and Saudi Arabia Settled Their Differences ...,PIF repeatedly sought assurances from SoftBank that the Vision Fund invest ... But PIF last year invested $3.5 billion in Uber. The two sides agreed that ...,https://www.wsj.com/articles/behind-the-long-painful-birth-of-the-worlds-biggest-tech-fund-1495214782,"""PIF"" ""Uber"" ""SoftBank"" investment site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
bebb2156bf695f8b6323f81c6a033e91,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Mainstream_US,nytimes.com,2023-06-07,What Is the Saudi Sovereign Wealth Fund?,"Known as the Public Investment Fund, or P.I.F., it is an investment pool that ... (He was previously a board member at Uber and SoftBank Group.) In an ...",https://www.nytimes.com/2023/06/07/world/middleeast/saudi-arabia-sovereign-wealth-fund.html,"""PIF"" ""Uber"" ""SoftBank"" investment site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
a4b1d83f53dbbcf1f8932398edbf4e8b,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Mainstream_US,nytimes.com,2018-10-12,Opinion | Silicon Valley's Saudi Arabia Problem,"SoftBank, with the help of that Saudi money, is now said to be the largest shareholder in Uber. It has also put significant money into a long list of start-ups ...",https://www.nytimes.com/2018/10/12/opinion/silicon-valley-saudi-arabia.html,"""PIF"" ""Uber"" ""SoftBank"" investment site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
e08a51ea59b5d306f51fec764cb7df13,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Mainstream_US,nytimes.com,2018-10-17,Powerful Executives Have Stepped Away From the Saudis. ...,"“Without the P.I.F., there will be no SoftBank vision fund,” he said. But since Mr. Khashoggi's disappearance, SoftBank officials have privately ...",https://www.nytimes.com/2018/10/17/business/saudi-investment-conference-masayoshi-son.html,"""PIF"" ""Uber"" ""SoftBank"" investment site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
41b963b19441d2df88c844b7adf16885,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Mainstream_US,wsj.com,2020-05-17,"Saudi Sovereign-Wealth Fund Buys Stakes in Facebook, ...",... SoftBank Group Corp. Its ... PIF's $45 billion investment in the Vision Fund has suffered losses and its pre-listing investment in Uber Technologies Inc.,https://www.wsj.com/articles/saudi-sovereign-wealth-fund-buys-stakes-in-facebook-boeing-cisco-systems-11589633300,"""PIF"" ""Uber"" ""SoftBank"" investment site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
dff6b3cecf61a3ad04e7f66e54c05c70,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Mainstream_US,wsj.com,2018-08-08,Saudi Billionaire Resumes His Global Deal-Making,PIF already has taken a 45% stake in SoftBank Group Corp.'s $100 billion Vision Fund and made a $3.5 billion bet on Uber Technologies Inc. SoftBank is ...,https://www.wsj.com/articles/saudi-billionaire-resumes-his-global-deal-making-1533755337,"""PIF"" ""Uber"" ""SoftBank"" investment site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
3a78f07711fe04fd693b7ec90d300306,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Mainstream_US,wsj.com,2020-08-15,Saudi Wealth Fund Moves Billions From Blue Chips to ETFs,"While PIF has dipped into stocks in recent years, it has focused more on private equity, allocating capital to managers such as SoftBank Group Corp. Its record ...",https://www.wsj.com/finance/investing/saudi-wealth-fund-moves-billions-from-blue-chips-to-etfs-11597513874,"""PIF"" ""Uber"" ""SoftBank"" investment site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
1a47c5a84bdfc3dd77025cb8c12a7ecc,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Mainstream_US,nytimes.com,2023-06-10,"After LIV Golf, What Will Be the Next Saudi Sports Bet?","... Investment Fund, or P.I.F., has an appetite for sports. It has made ... The Public Investment Fund has taken multibillion-dollar stakes in Uber and the ...",https://www.nytimes.com/2023/06/10/business/dealbook/saudi-sports-investing.html,"""PIF"" ""Uber"" ""SoftBank"" investment site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
5b94b435c67ebf7ef8af2139dd57d877,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Tech_Deep,techcrunch.com,2018-12-19,Recapping a year of highs and lows for SoftBank,"As a result, SoftBank currently holds around $27.7 billion in investments that sit outside the Vision Fund, including the company's stakes in Uber, Grab and Ola ...",https://techcrunch.com/2018/12/19/softbank-year-in-review/,"""PIF"" ""Uber"" ""SoftBank"" investment site:techcrunch.com OR site:theregister.com OR site:semiwiki.com OR site:tomshardware.com after:2017-01-01 before:2025-12-31"
de8f11884380bc3bb2520527e87c14e5,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Tech_Deep,techcrunch.com,2017-02-06,Why was the winter for venture capital funding so short?,Saudi's PIF + UAE's Mubadala teamed up with Japan's SoftBank to launch a new $100 billion fund. ... PIF put $3.5 billion into Uber. GLOBAL seems here to stay ...,https://techcrunch.com/2017/02/06/why-was-the-winter-for-venture-capital-funding-so-short/,"""PIF"" ""Uber"" ""SoftBank"" investment site:techcrunch.com OR site:theregister.com OR site:semiwiki.com OR site:tomshardware.com after:2017-01-01 before:2025-12-31"
23eeb329e14bf52580605d25c51bedb3,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Tech_Deep,techcrunch.com,2019-08-02,Babylon Health confirms $550M raise at $2B+ valuation to ...,"” (The PIF has been a prolific, if controversial, investor in a number of huge startups, such as Uber, and wider investment vehicles like SoftBank's Vision Fund ...",https://techcrunch.com/2019/08/02/babylon-health-confirms-550m-raise-to-expand-its-ai-based-health-services-to-the-us-and-asia/,"""PIF"" ""Uber"" ""SoftBank"" investment site:techcrunch.com OR site:theregister.com OR site:semiwiki.com OR site:tomshardware.com after:2017-01-01 before:2025-12-31"
b22895f51d81509940cdb049ed1f32e7,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Finance_Elite,bloomberg.com,2018-10-06,Saudi Arabia Doubles Down on SoftBank Bet With Extra ...,"... Uber Technologies Inc., built up an almost 5 percent stake in ... Making another significant investment in SoftBank's next Vision Fund would help the PIF ...",https://www.bloomberg.com/news/articles/2018-10-05/saudi-arabia-doubles-down-on-softbank-bet-with-extra-45-billion,"""PIF"" ""Uber"" ""SoftBank"" investment site:bloomberg.com OR site:ft.com OR site:reuters.com OR site:cnbc.com after:2017-01-01 before:2025-12-31"
584f8a78d22c22c9c81475f6236e477f,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Finance_Elite,cnbc.com,2018-10-23,Here's how Softbank can cut Saudi money out of the Vision ...,"... Investment Fund (PIF). The PIF committed $45 billion to SoftBank's ... SoftBank has investments in multiple ride-sharing companies — Uber, Ola and ...",https://www.cnbc.com/2018/10/23/softbank-faces-decision-on-whether-to-cut-saudi-money-from-vision-fund.html,"""PIF"" ""Uber"" ""SoftBank"" investment site:bloomberg.com OR site:ft.com OR site:reuters.com OR site:cnbc.com after:2017-01-01 before:2025-12-31"
004617600dd6e45f0e8493276ea16429,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Finance_Elite,reuters.com,2017-05-22,Softbank-Saudi tech fund becomes world's biggest with ...,"... investment,"" the Softbank ... investing $3.5 billion in U.S. ride-hailing firm Uber. Saturday's statement did not say how much the PIF had committed to the fund ...",https://www.reuters.com/article/technology/softbank-saudi-tech-fund-becomes-world-s-biggest-with-93-billion-of-capital-idUSKCN18G0NI/,"""PIF"" ""Uber"" ""SoftBank"" investment site:bloomberg.com OR site:ft.com OR site:reuters.com OR site:cnbc.com after:2017-01-01 before:2025-12-31"
fa4c8793d0bf82f2384f1e7696061b34,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Finance_Elite,cnbc.com,2020-01-06,SoftBank Vision Fund reportedly backs out of several ...,"SoftBank has discussed an investment with PIF in the $15 billion range, two of the people said. That's well under the $45 billion PIF committed to Vision Fund ...",https://www.cnbc.com/2020/01/06/softbank-vision-fund-reportedly-backs-out-of-several-investments.html,"""PIF"" ""Uber"" ""SoftBank"" investment site:bloomberg.com OR site:ft.com OR site:reuters.com OR site:cnbc.com after:2017-01-01 before:2025-12-31"
94eef18f4cac853b664642fa91ddee8c,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Finance_Elite,cnbc.com,2019-05-01,"Uber is different to Lyft, Saudi Arabia's PIF says ahead of IPO","Saudi Arabia's PIF, which has $300 billion in assets under management, is also an anchor investor in SoftBank's $100 billion tech-focused Vision Fund, ...",https://www.cnbc.com/2019/05/01/uber-is-different-to-lyft-saudi-arabias-pif-says-ahead-of-ipo.html,"""PIF"" ""Uber"" ""SoftBank"" investment site:bloomberg.com OR site:ft.com OR site:reuters.com OR site:cnbc.com after:2017-01-01 before:2025-12-31"
fed61b438c8f8c1e081019fd52a156e8,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Finance_Elite,bloomberg.com,2017-05-24,"Blackstone, SoftBank Deals Put Saudi Wealth Fund on the ...",... billion in the fund over five years after a meeting with SoftBank's ... The PIF invested $3.5 billion in U.S. ride-hailing company Uber Technologies Inc.,https://www.bloomberg.com/news/articles/2017-05-23/blackstone-softbank-deals-put-saudi-s-sovereign-fund-on-the-map,"""PIF"" ""Uber"" ""SoftBank"" investment site:bloomberg.com OR site:ft.com OR site:reuters.com OR site:cnbc.com after:2017-01-01 before:2025-12-31"
749d5c70c38d7844a766a8c7a88a2eba,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Finance_Elite,reuters.com,2020-08-17,Saudi PIF boosts trading team to back opportunistic buying ...,The more than $300 billion Public Investment Fund (PIF) ... It took a $3.5 billion stake in Uber Technologies and invested $45 billion in Softbank's inaugural ...,https://www.reuters.com/article/business/energy/saudi-pif-boosts-trading-team-to-back-opportunistic-buying-strategy-idUSL8N2FJ0WS/,"""PIF"" ""Uber"" ""SoftBank"" investment site:bloomberg.com OR site:ft.com OR site:reuters.com OR site:cnbc.com after:2017-01-01 before:2025-12-31"
8da7fddaf6adb04d17559078eceb123d,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Finance_Elite,reuters.com,2021-11-15,"Saudi PIF nearly triples U.S. stock holdings; adds Walmart, ...",The PIF also owns a 3.75% stake in ride-sharing company Uber ... PIF has also invested $45 billion in Softbank's inaugural $100 billion technology fund.,https://www.reuters.com/business/saudi-pif-nearly-triples-us-stock-holdings-adds-alibaba-walmart-2021-11-15/,"""PIF"" ""Uber"" ""SoftBank"" investment site:bloomberg.com OR site:ft.com OR site:reuters.com OR site:cnbc.com after:2017-01-01 before:2025-12-31"
9097e8d8fcb91ecb18a86059e34f4f9c,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Finance_Elite,reuters.com,2018-10-16,FACTBOX-Saudi sovereign fund's investments abroad,"* PIF acquired a five percent stake in Uber worth $3.5 billion in June 2016. ... SoftBank Group in May 2017, creating the $100 billion SoftBank Vision Fund.",https://www.reuters.com/article/business/autos-transportation/factbox-saudi-sovereign-funds-investments-abroad-idUSL8N1WV4HI/,"""PIF"" ""Uber"" ""SoftBank"" investment site:bloomberg.com OR site:ft.com OR site:reuters.com OR site:cnbc.com after:2017-01-01 before:2025-12-31"
7d320da4118c1b787a9e3beef8dfea59,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Finance_Elite,bloomberg.com,2018-10-21,Explaining SoftBank's Close Ties With Saudi Arabia,"The Vision Fund has drawn down money as it made investments, including in Uber, WeWork Cos. ... “Without the PIF, there will be no SoftBank Vision Fund.” But if ...",https://www.bloomberg.com/news/articles/2018-10-21/explaining-softbank-s-close-ties-with-saudi-arabia-quicktake,"""PIF"" ""Uber"" ""SoftBank"" investment site:bloomberg.com OR site:ft.com OR site:reuters.com OR site:cnbc.com after:2017-01-01 before:2025-12-31"
840767dc5fed73ac420eb39ba6990369,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Adversarial_Foreign,scmp.com,2018-10-07,Saudi Arabia invests another US$45 billion with SoftBank's ...,"... Uber, WeWork, Slack Technologies and GM Cruise. Advertisement. Making another significant investment in SoftBank's next Vision Fund would help the PIF boost ...",https://www.scmp.com/tech/venture-capital/article/2167347/saudi-arabia-invests-another-us45-billion-softbanks-masayoshi,"""PIF"" ""Uber"" ""SoftBank"" investment site:globaltimes.cn OR site:scmp.com OR site:rt.com OR site:chinadaily.com.cn after:2017-01-01 before:2025-12-31"
6e5e17a310732521ad1f1a3617e13eab,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Gov_Official,state.gov,2021-07-22,2021 Investment Climate Statements: Saudi Arabia,"In 2016, the PIF made its first high-profile international investment by taking a $3.5 billion stake in Uber. ... The Public Investment Fund (PIF, www.pif.gov.sa ) ...",https://www.state.gov/reports/2021-investment-climate-statements/saudi-arabia,"""PIF"" ""Uber"" ""SoftBank"" investment site:justice.gov OR site:defense.gov OR site:state.gov OR site:treasury.gov OR site:whitehouse.gov after:2017-01-01 before:2025-12-31"
66c9b74f4f4e87de970198bc6a88df2f,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Gov_Official,state.gov,2021-07-01,Investment Climate Statements: Custom Report Excerpts,"... (PIF, www.pif.gov.sa ) is the Kingdom's officially designated sovereign ... Uber, a commitment to invest $45 billion into Japanese SoftBank's VisionFund ...",https://www.state.gov/report/custom/d645960667,"""PIF"" ""Uber"" ""SoftBank"" investment site:justice.gov OR site:defense.gov OR site:state.gov OR site:treasury.gov OR site:whitehouse.gov after:2017-01-01 before:2025-12-31"
f8d9c1ff2cf78d1bab1b098592863868,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""PIF"" ""Uber"" ""SoftBank"" investment",Gov_Official,state.gov,2019-05-15,Investment Climate Statements: Custom Report Excerpts,"Sovereign Wealth Funds. The Public Investment Fund (PIF, www.pif.gov.sa ) is the Kingdom's officially designated sovereign wealth fund. While PIF lacks many ...",https://www.state.gov/report/custom/af42c1c370,"""PIF"" ""Uber"" ""SoftBank"" investment site:justice.gov OR site:defense.gov OR site:state.gov OR site:treasury.gov OR site:whitehouse.gov after:2017-01-01 before:2025-12-31"
d1e43c153366d6b591a1f0a5d9f46498,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""Saudi"" ""Silicon Valley"" funding",Mainstream_US,nytimes.com,2024-03-19,Saudi Arabia Plans $40 Billion Push Into Artificial Intelligence,"... Silicon Valley's top venture capital firms, and other financiers, said the ... The Saudi tech fund, which is being put together with the help of Wall ...",https://www.nytimes.com/2024/03/19/business/saudi-arabia-investment-artificial-intelligence.html,"""Saudi"" ""Silicon Valley"" funding site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
a9c0bc2cbd023dfc38c84b0111835393,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""Saudi"" ""Silicon Valley"" funding",Mainstream_US,nytimes.com,2024-04-26,'To the Future': Saudi Arabia Spends Big to Become an A.I. ...,"Saudi Arabia created a $100 billion fund this year to invest in A.I. and other technology. It is in talks with Andreessen Horowitz, the Silicon Valley venture ...",https://www.nytimes.com/2024/04/25/technology/saudi-arabia-ai.html,"""Saudi"" ""Silicon Valley"" funding site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
358cabba5578d36bef3245066c515956,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""Saudi"" ""Silicon Valley"" funding",Mainstream_US,washingtonpost.com,2024-05-14,How the authoritarian Middle East became the capital of ...,"Mohammed bin Salman Al Saud, the crown prince of Saudi Arabia known as MBS, announced a growing presence in Silicon Valley by dining with investors Peter Thiel, ...",https://www.washingtonpost.com/technology/2024/05/14/middle-east-ai-tech-companies-saudi-arabia-uae/,"""Saudi"" ""Silicon Valley"" funding site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
3b34db0cbd2670ea587937503e46ee17,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""Saudi"" ""Silicon Valley"" funding",Mainstream_US,washingtonpost.com,2018-10-23,Money vs. morals: Khashoggi killing raises questions in ...,"The kingdom is also the largest investor in the $93 billion SoftBank Vision Fund, which is the biggest fund ever raised in Silicon Valley. Saudi money makes ...",https://www.washingtonpost.com/technology/2018/10/23/silicon-valley-struggles-voice-its-concerns-over-khashoggi-killing-amid-vast-saudi-money-influence/,"""Saudi"" ""Silicon Valley"" funding site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
2117870b6844dce29d260b2d939dfdeb,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""Saudi"" ""Silicon Valley"" funding",Mainstream_US,nytimes.com,2018-11-01,"Start-Ups Ask, 'Are We Making Money for Saudi Arabia?'","... Saudi Arabia and Abu Dhabi, which have become major investors in Silicon Valley. ... Saudi Arabia for its Vision Fund, has made its association public.",https://www.nytimes.com/2018/11/01/technology/start-ups-venture-capital-saudi-arabia.html,"""Saudi"" ""Silicon Valley"" funding site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
6c22b8fc241acc8bc1cd499b3d5cebaf,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""Saudi"" ""Silicon Valley"" funding",Mainstream_US,nytimes.com,2019-11-08,Why Do We Tolerate Saudi Money in Tech?,"Meanwhile, Saudi money continues to wash throughout tech start-ups in Silicon Valley, even though quite a bit of it is deep under water, including at the car- ...",https://www.nytimes.com/2019/11/08/opinion/why-do-we-tolerate-saudi-money-in-tech.html,"""Saudi"" ""Silicon Valley"" funding site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
ecb782622aee6860a27a5b2834b46207,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""Saudi"" ""Silicon Valley"" funding",Mainstream_US,nytimes.com,2024-07-12,Saudi Money Makes a Big Splash in Video Games,"The Saudi government has said it will invest $38 billion in video games by 2030 through its Public Investment Fund, known as the PIF, a wealth fund that ...",https://www.nytimes.com/2024/07/12/technology/saudi-arabia-video-game-investment.html,"""Saudi"" ""Silicon Valley"" funding site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
b8b3739be1624c42bec919de0c431d04,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""Saudi"" ""Silicon Valley"" funding",Mainstream_US,washingtonpost.com,2025-05-13,Why these tech titans joined Trump in Saudi Arabia,... Silicon Valley's powerful decamped to the Saudi capital of Riyadh on ... Saudi Arabia's sovereign wealth fund. Chip designer Advanced Micro Devices ...,https://www.washingtonpost.com/technology/2025/05/13/trump-tech-execs-riyadh/,"""Saudi"" ""Silicon Valley"" funding site:nytimes.com OR site:cnn.com OR site:wsj.com OR site:washingtonpost.com after:2017-01-01 before:2025-12-31"
389a2831152917baa0181df041fb77da,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""Saudi"" ""Silicon Valley"" funding",Tech_Deep,techcrunch.com,2024-09-02,SparkLabs closes $50M fund to back AI startups,It also points to how the AI opportunity continues to widen beyond Silicon Valley. ... SparkLabs has more than 14 funds across the globe and two funds in Saudi ...,https://techcrunch.com/2024/09/02/sparklabs-closes-50m-fund-to-back-ai-startups/,"""Saudi"" ""Silicon Valley"" funding site:techcrunch.com OR site:theregister.com OR site:semiwiki.com OR site:tomshardware.com after:2017-01-01 before:2025-12-31"
678695299d81181d32f64086c3128242,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""Saudi"" ""Silicon Valley"" funding",Tech_Deep,techcrunch.com,2023-04-01,Andreessen Horowitz is now openly courting capital from ...,"KKR and Saudi Arabia's Public Investment Fund still work together routinely. ... Previously the Silicon Valley Editor of TechCrunch, she was named Editor ...",https://techcrunch.com/2023/04/01/andreessen-horowitz-is-now-openly-courting-capital-from-saudi-arabia-despite-u-s-strains/,"""Saudi"" ""Silicon Valley"" funding site:techcrunch.com OR site:theregister.com OR site:semiwiki.com OR site:tomshardware.com after:2017-01-01 before:2025-12-31"
be7fec4b1a034cc77840fd7590d718ef,PHASE_2_GULF_COALITION,Sovereign_Silicon_Fusion,"""Saudi"" ""Silicon Valley"" funding",Tech_Deep,techcrunch.com,2025-04-03,Fuse raises $6.6M to fix a payment problem for companies ...,"The UAE remains Fuse's anchor market, but the platform has begun enabling direct payouts in Saudi Arabia, Egypt, and Jordan and supports wholesale foreign ...",https://techcrunch.com/2025/04/03/ex-bvnk-founder-launches-fuse-raises-6-6m-to-power-cross-border-payments-in-mena/,"""Saudi"" ""Silicon Valley"" funding site:techcrunch.com OR site:theregister.com OR site:semiwiki.com OR site:tomshardware.com after:2017-01-01 before:2025-12-31"
